transaction_id,order_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,total_amount,payment_type,sales_channel
14901,4963,1379,28,2024-01-31,3,178.55,0.0,535.65,E-Wallet,marketplace
14902,3228,439,40,2023-05-25,1,486.28,0.0,486.28,E-Wallet,online
14903,8456,1587,2,2023-11-13,1,583.37,0.0,583.37,E-Wallet,store
14904,751,2303,38,2022-09-11,2,454.52,0.05,863.59,Card,partner
14905,3096,1108,24,2022-02-19,2,506.19,0.09,921.27,Bank Transfer,marketplace
14906,14971,562,21,2024-07-10,1,623.37,0.0,623.37,E-Wallet,marketplace
14907,6151,2028,14,2024-08-24,3,368.51,0.0,1105.53,Card,partner
14908,699,2511,30,2022-08-24,2,82.81,0.03,160.65,Bank Transfer,online
14909,2258,2489,35,2024-01-22,2,420.49,0.04,807.34,E-Wallet,marketplace
14910,,2955,1,2023-04-18,3,326.97,0.02,961.29,Bank Transfer,partner
14911,,2689,5,2022-03-28,1,574.93,0.06,540.43,Cash,online
14912,5589,1077,38,2024-06-06,1,431.12,0.0,431.12,Bank Transfer,store
14913,851,2139,7,2023-06-13,1,476.82,0.0,476.82,E-Wallet,online
14914,621,432,5,2022-08-15,1,554.34,0.05,526.62,Bank Transfer,store
14915,8138,1538,1,2023-04-04,1,352.37,0.0,352.37,Card,marketplace
14916,5688,2061,18,2022-01-31,3,567.76,0.09,1549.98,E-Wallet,store
14917,13685,1862,34,2022-11-04,2,299.56,0.02,587.14,Cash,online
14918,,2416,5,2022-03-04,1,574.93,0.0,574.93,Card,store
14919,2242,2166,15,2024-06-05,3,319.29,0.08,881.24,Bank Transfer,store
14920,3814,1767,4,2023-12-20,1,622.53,0.01,616.3,Card,online
14921,10342,2493,35,2023-12-09,1,424.76,0.04,407.77,E-Wallet,store
14922,5182,2250,40,2024-09-05,1,503.19,0.13,437.78,E-Wallet,marketplace
14923,7402,1355,20,2022-09-18,1,378.19,0.05,359.28,Cash,marketplace
14924,6932,2198,29,2023-01-28,1,20.94,0.09,19.06,Cash,marketplace
14925,12530,2181,25,2024-06-17,1,541.49,0.03,525.25,Cash,online
14926,4987,2456,48,2024-04-28,1,477.69,0.0,477.69,Bank Transfer,online
14927,,668,48,2023-09-22,1,439.76,0.09,400.18,Card,store
14928,11599,1339,46,2024-02-08,1,244.89,0.07,227.75,Card,store
14929,12202,133,46,2023-03-26,1,224.72,0.0,224.72,Bank Transfer,online
14930,2721,2326,39,2022-06-06,1,426.18,0.14,366.51,Bank Transfer,partner
14931,3103,78,33,2023-03-22,3,571.4,0.08,1577.06,Card,online
14932,,2747,30,2022-01-22,3,83.87,0.17,208.84,Bank Transfer,partner
14933,9029,1326,12,2023-09-17,1,223.37,0.02,218.9,E-Wallet,online
14934,7748,1809,48,2024-01-12,1,422.02,0.0,422.02,Card,online
14935,941,777,8,2024-05-01,3,620.66,0.0,1861.98,Cash,partner
14936,5991,2631,15,2023-05-10,3,343.22,0.01,1019.36,E-Wallet,marketplace
14937,2198,564,26,2023-02-01,1,129.15,0.08,118.82,E-Wallet,marketplace
14938,1545,1096,37,2023-05-20,2,673.51,0.11,1198.85,Cash,online
14939,2291,2567,23,2024-07-16,1,451.53,0.01,447.01,Card,partner
14940,,989,41,2023-02-08,2,444.67,0.01,880.45,E-Wallet,online
14941,1737,1382,50,2023-09-05,1,171.17,0.02,167.75,Cash,partner
14942,14064,825,33,2022-04-29,2,592.22,0.09,1077.84,E-Wallet,online
14943,4191,1562,2,2022-05-05,2,569.56,0.02,1116.34,Card,partner
14944,8239,860,24,2024-03-22,1,542.47,0.04,520.77,Card,marketplace
14945,7942,2097,2,2023-03-31,1,652.04,0.0,652.04,E-Wallet,marketplace
14946,10550,1446,20,2023-07-17,1,393.22,0.05,373.56,Cash,partner
14947,13420,486,43,2023-03-24,3,392.02,0.1,1058.45,Bank Transfer,partner
14948,7455,287,15,2023-07-21,2,311.67,0.15,529.84,Cash,online
14949,,2870,30,2022-01-14,1,83.87,0.04,80.52,Bank Transfer,marketplace
14950,7490,867,12,2023-05-17,1,199.29,0.02,195.3,E-Wallet,partner
14951,11177,1570,30,2023-07-14,1,81.16,0.05,77.1,Bank Transfer,store
14952,2168,2521,25,2023-08-23,1,598.82,0.14,514.99,Card,partner
14953,938,1128,43,2023-05-29,1,377.45,0.11,335.93,Card,online
14954,10054,790,26,2023-09-23,3,134.21,0.0,402.63,E-Wallet,online
14955,2693,1567,34,2023-08-30,1,299.69,0.0,299.69,E-Wallet,marketplace
14956,6175,158,46,2022-09-07,3,247.25,0.0,741.75,Cash,partner
14957,4,864,25,2023-02-22,2,535.61,0.17,889.11,Bank Transfer,partner
14958,1554,149,28,2022-01-19,1,168.73,0.08,155.23,Bank Transfer,marketplace
14959,3204,155,37,2022-09-18,1,625.49,0.03,606.73,Bank Transfer,marketplace
14960,1209,886,24,2022-07-16,1,533.15,0.0,533.15,E-Wallet,partner
14961,941,777,8,2022-03-15,1,620.66,0.03,602.04,E-Wallet,partner
14962,13092,2436,26,2022-12-02,1,127.89,0.17,106.15,Card,marketplace
14963,11626,1069,29,2022-05-06,1,23.26,0.05,22.1,Bank Transfer,partner
14964,182,2691,34,2023-08-10,1,286.17,0.12,251.83,Bank Transfer,partner
14965,6075,77,17,2024-06-21,1,106.91,0.0,106.91,E-Wallet,online
14966,6328,2416,27,2023-09-09,1,355.43,0.09,323.44,Card,marketplace
14967,2870,1707,39,2023-03-10,1,430.99,0.0,430.99,Cash,online
14968,9780,367,46,2024-02-01,2,217.4,0.0,434.8,Bank Transfer,online
14969,821,2419,13,2022-05-31,1,334.51,0.02,327.82,Cash,partner
14970,7237,421,31,2022-04-03,2,176.52,0.0,353.04,Bank Transfer,marketplace
14971,5719,2504,11,2023-12-01,2,440.78,0.03,855.11,Card,partner
14972,,235,10,2022-12-12,2,33.72,0.04,64.74,Card,store
14973,6301,1101,23,2024-09-16,2,474.6,0.03,920.72,Card,marketplace
14974,,2182,44,2023-08-17,1,369.88,0.0,369.88,E-Wallet,marketplace
14975,541,1279,6,2022-02-02,1,647.76,0.0,647.76,Bank Transfer,partner
14976,7880,102,29,2023-06-23,1,22.66,0.0,22.66,Card,store
14977,,1038,20,2024-05-09,1,375.97,0.07,349.65,Bank Transfer,marketplace
14978,5875,581,12,2022-09-09,1,213.53,0.07,198.58,Cash,store
14979,,50,25,2023-05-26,2,555.08,0.18,910.33,Card,marketplace
14980,7786,2615,1,2024-08-19,2,338.81,0.0,677.62,E-Wallet,marketplace
14981,709,768,41,2022-03-23,3,448.43,0.11,1197.31,Bank Transfer,partner
14982,12118,308,6,2023-02-22,1,679.35,0.06,638.59,Cash,partner
14983,8787,863,38,2023-08-07,1,438.25,0.08,403.19,Cash,online
14984,6223,1949,13,2023-11-18,1,337.41,0.14,290.17,Bank Transfer,online
14985,8271,1016,9,2022-09-14,3,446.81,0.0,1340.43,Cash,online
14986,3908,890,20,2024-02-28,1,375.17,0.0,375.17,Cash,store
14987,5483,1234,29,2023-08-03,3,23.29,0.04,67.08,Bank Transfer,store
14988,,2509,39,2024-04-07,3,437.55,0.0,1312.65,Cash,online
14989,11178,1970,6,2023-04-15,1,631.18,0.0,631.18,Cash,marketplace
14990,12048,997,34,2023-12-26,1,293.57,0.0,293.57,Cash,marketplace
14991,11621,2267,26,2023-01-04,2,136.78,0.02,268.09,E-Wallet,store
14992,2054,1675,33,2022-07-25,1,598.73,0.07,556.82,Card,store
14993,11566,204,33,2023-07-15,1,597.04,0.01,591.07,Cash,online
14994,11510,2793,35,2022-07-13,1,413.56,0.0,413.56,Cash,store
14995,4228,1865,25,2024-08-26,1,590.92,0.15,502.28,Card,marketplace
14996,13110,621,37,2024-06-07,1,665.54,0.0,665.54,E-Wallet,online
14997,5592,1464,2,2023-01-14,1,642.16,0.0,642.16,E-Wallet,store
14998,4403,2345,11,2022-03-03,1,430.79,0.08,396.33,Card,marketplace
14999,,2057,22,2023-03-20,1,148.91,0.0,148.91,Cash,marketplace
15000,11980,2395,18,2022-05-26,1,632.19,0.12,556.33,Cash,online
15001,12725,1420,15,2022-06-18,1,344.54,0.0,344.54,E-Wallet,online
15002,,1680,46,2023-09-11,1,227.19,0.04,218.1,Cash,marketplace
15003,,564,14,2023-12-25,1,352.09,0.06,330.96,E-Wallet,store
15004,11177,1570,30,2022-12-08,2,81.16,0.0,162.32,Cash,partner
15005,,1160,30,2023-09-28,1,83.87,0.0,83.87,Bank Transfer,partner
15006,,2278,4,2023-09-28,1,581.35,0.03,563.91,Cash,online
15007,4501,370,14,2023-07-23,1,358.01,0.08,329.37,Bank Transfer,online
15008,2683,1921,6,2023-12-25,2,614.73,0.0,1229.46,E-Wallet,marketplace
15009,,1325,23,2022-05-08,1,440.2,0.01,435.8,Bank Transfer,online
15010,827,2811,33,2023-03-23,1,643.88,0.07,598.81,Cash,store
15011,14212,1240,7,2024-08-13,1,439.28,0.03,426.1,Cash,marketplace
15012,10283,366,47,2022-05-13,2,306.86,0.01,607.58,Bank Transfer,store
15013,3077,1444,16,2024-05-14,3,483.07,0.0,1449.21,Bank Transfer,store
15014,11459,2051,43,2022-03-31,3,370.46,0.02,1089.15,Cash,online
15015,4041,1505,4,2023-12-21,2,592.84,0.0,1185.68,Cash,online
15016,12594,527,14,2024-04-20,1,354.38,0.1,318.94,Bank Transfer,partner
15017,7561,2652,42,2024-08-22,2,123.92,0.0,247.84,E-Wallet,marketplace
15018,9678,856,43,2022-11-20,1,381.7,0.0,381.7,E-Wallet,partner
15019,425,1744,7,2024-05-04,1,473.02,0.12,416.26,E-Wallet,store
15020,8081,530,18,2024-05-02,1,576.94,0.07,536.55,Bank Transfer,online
15021,7368,437,13,2022-01-16,2,313.6,0.11,558.21,E-Wallet,online
15022,1783,1946,44,2023-12-04,1,399.86,0.0,399.86,Cash,marketplace
15023,,2834,7,2022-08-14,2,455.17,0.08,837.51,Card,partner
15024,716,2095,50,2023-11-04,1,166.36,0.01,164.7,Bank Transfer,partner
15025,2573,2292,28,2024-03-18,1,179.54,0.0,179.54,Bank Transfer,store
15026,8540,152,42,2023-11-13,2,124.41,0.0,248.82,Card,partner
15027,12489,2862,29,2022-09-02,1,23.21,0.0,23.21,Cash,online
15028,12597,2724,21,2024-01-26,1,649.3,0.02,636.31,Cash,online
15029,13508,2215,30,2024-08-27,1,85.53,0.0,85.53,Cash,partner
15030,9749,2489,22,2023-04-08,2,152.81,0.0,305.62,Card,marketplace
15031,4137,2916,44,2024-10-05,1,368.61,0.0,368.61,E-Wallet,marketplace
15032,1371,2807,27,2024-08-22,1,356.83,0.02,349.69,Cash,marketplace
15033,11921,2008,24,2023-03-29,1,506.39,0.0,506.39,E-Wallet,partner
15034,12920,2159,10,2024-02-10,1,33.2,0.07,30.88,E-Wallet,store
15035,5311,684,7,2022-12-13,1,459.74,0.01,455.14,Card,marketplace
15036,14016,494,50,2023-05-16,2,150.7,0.02,295.37,Card,partner
15037,5984,897,39,2023-01-26,1,446.46,0.02,437.53,Card,online
15038,14617,2915,5,2024-04-10,1,617.66,0.0,617.66,E-Wallet,online
15039,5926,1633,48,2024-08-26,3,420.38,0.19,1021.52,Cash,partner
15040,,844,44,2022-02-08,1,369.88,0.03,358.78,Card,store
15041,10669,429,11,2023-07-30,2,422.56,0.06,794.41,Card,online
15042,1370,233,48,2024-05-25,1,422.37,0.0,422.37,E-Wallet,marketplace
15043,5372,973,36,2024-05-22,1,164.2,0.04,157.63,Card,partner
15044,13437,2461,46,2023-05-20,1,239.28,0.09,217.74,Bank Transfer,marketplace
15045,12252,1696,19,2023-09-06,3,245.87,0.0,737.61,Bank Transfer,partner
15046,,1610,13,2023-05-01,1,312.9,0.0,312.9,E-Wallet,marketplace
15047,2025,2664,2,2023-02-05,1,644.93,0.0,644.93,Cash,marketplace
15048,8218,2122,8,2023-07-07,1,658.12,0.0,658.12,Cash,marketplace
15049,6223,1949,13,2024-02-04,1,337.41,0.11,300.29,E-Wallet,store
15050,1489,2343,7,2023-03-15,1,490.11,0.06,460.7,Bank Transfer,online
15051,7317,127,16,2024-10-14,3,495.55,0.07,1382.58,Card,partner
15052,,1883,20,2024-01-11,3,375.97,0.0,1127.91,E-Wallet,store
15053,815,2446,39,2022-06-28,1,419.99,0.0,419.99,Card,partner
15054,7993,1878,16,2022-08-05,1,497.49,0.03,482.57,E-Wallet,marketplace
15055,,1236,35,2022-11-01,1,401.36,0.0,401.36,Bank Transfer,online
15056,6860,2176,39,2023-06-26,1,447.09,0.08,411.32,Card,online
15057,7937,1828,16,2022-11-15,2,525.48,0.19,851.28,Cash,store
15058,3233,1567,10,2023-10-26,1,33.13,0.01,32.8,Card,store
15059,4036,675,40,2022-01-16,1,547.05,0.11,486.87,E-Wallet,partner
15060,10107,1645,30,2022-03-04,1,80.23,0.07,74.61,Cash,online
15061,,747,4,2024-07-22,1,581.35,0.1,523.22,Bank Transfer,store
15062,184,174,9,2023-02-08,1,439.99,0.07,409.19,Bank Transfer,store
15063,9324,1906,32,2024-08-15,1,223.45,0.05,212.28,Card,marketplace
15064,8890,1658,22,2023-11-26,1,163.06,0.07,151.65,E-Wallet,online
15065,10305,1228,20,2024-04-25,1,379.58,0.05,360.6,E-Wallet,partner
15066,1575,2531,50,2022-03-22,1,166.64,0.05,158.31,Card,marketplace
15067,14775,187,15,2024-05-03,2,309.71,0.01,613.23,Bank Transfer,marketplace
15068,5981,2044,7,2022-08-25,1,500.68,0.17,415.56,Bank Transfer,store
15069,12448,23,31,2024-08-05,2,177.47,0.02,347.84,E-Wallet,online
15070,242,2168,16,2024-05-22,2,547.65,0.0,1095.3,Cash,store
15071,868,2802,14,2023-09-30,3,364.53,0.0,1093.59,Bank Transfer,marketplace
15072,12381,2345,47,2022-03-24,1,309.03,0.05,293.58,E-Wallet,partner
15073,5758,2108,19,2023-10-25,1,237.43,0.0,237.43,Card,partner
15074,2922,1989,20,2022-11-06,1,370.81,0.0,370.81,Cash,partner
15075,9137,846,19,2022-12-09,1,262.95,0.0,262.95,Card,marketplace
15076,,1344,41,2023-11-05,1,444.67,0.0,444.67,E-Wallet,store
15077,9915,2198,41,2022-09-01,1,441.24,0.0,441.24,Card,partner
15078,12417,601,2,2024-05-13,2,593.58,0.04,1139.67,Cash,online
15079,115,7,34,2022-12-17,1,315.16,0.0,315.16,Bank Transfer,partner
15080,13278,58,13,2023-01-23,1,320.25,0.04,307.44,Cash,partner
15081,320,2212,12,2022-11-21,1,199.5,0.09,181.55,Bank Transfer,partner
15082,8480,1768,6,2024-03-23,1,623.74,0.18,511.47,E-Wallet,marketplace
15083,14503,2698,5,2023-10-29,1,625.46,0.0,625.46,E-Wallet,partner
15084,,2103,47,2022-09-05,1,305.54,0.0,305.54,Cash,marketplace
15085,324,775,36,2023-01-20,3,161.48,0.17,402.09,Bank Transfer,store
15086,12409,1832,43,2022-03-02,2,393.03,0.07,731.04,Bank Transfer,store
15087,8909,1805,9,2023-06-17,1,447.33,0.0,447.33,E-Wallet,partner
15088,2673,1585,49,2023-06-03,1,179.89,0.0,179.89,Cash,online
15089,10419,1481,6,2023-12-17,3,670.98,0.01,1992.81,Cash,online
15090,,946,14,2022-02-16,2,352.09,0.0,704.18,E-Wallet,marketplace
15091,7786,2615,1,2024-08-10,1,338.81,0.03,328.65,Card,partner
15092,2614,1700,50,2023-02-11,1,157.59,0.0,157.59,Cash,online
15093,,1987,7,2022-12-04,1,455.17,0.03,441.51,Card,online
15094,400,2602,31,2024-02-06,3,178.04,0.02,523.44,E-Wallet,partner
15095,5850,1138,15,2022-04-05,1,351.42,0.0,351.42,Bank Transfer,marketplace
15096,10916,1281,49,2024-02-21,1,180.9,0.0,180.9,Bank Transfer,marketplace
15097,5645,2254,17,2022-06-05,2,103.32,0.0,206.64,Bank Transfer,marketplace
15098,12237,1638,7,2022-01-21,1,433.98,0.0,433.98,Cash,store
15099,1857,2106,9,2024-01-21,2,425.62,0.15,723.55,Cash,marketplace
15100,11109,1156,13,2023-05-28,1,327.11,0.05,310.75,Bank Transfer,partner
15101,,2988,21,2023-07-24,2,635.5,0.04,1220.16,E-Wallet,partner
15102,,595,9,2022-02-13,1,426.36,0.0,426.36,Card,marketplace
15103,8255,313,10,2023-02-15,2,34.39,0.14,59.15,Bank Transfer,marketplace
15104,8104,792,27,2023-04-05,2,394.3,0.0,788.6,Card,partner
15105,6145,1141,45,2024-04-17,3,201.22,0.01,597.62,Cash,marketplace
15106,9695,1572,49,2023-12-03,1,178.18,0.0,178.18,E-Wallet,marketplace
15107,10523,2212,39,2024-09-23,1,474.04,0.02,464.56,Cash,marketplace
15108,5556,1791,28,2022-10-07,2,157.89,0.0,315.78,Card,store
15109,7916,1821,3,2024-04-24,1,602.36,0.04,578.27,Bank Transfer,marketplace
15110,13604,942,24,2023-12-10,1,492.45,0.0,492.45,E-Wallet,partner
15111,4992,1090,19,2022-01-10,2,248.96,0.2,398.34,Bank Transfer,partner
15112,14024,1173,8,2023-04-04,1,683.93,0.0,683.93,E-Wallet,partner
15113,,1280,47,2024-05-23,2,305.54,0.07,568.3,Cash,partner
15114,3011,427,1,2022-12-09,1,357.24,0.0,357.24,Cash,store
15115,8463,574,31,2024-04-23,1,156.99,0.03,152.28,Bank Transfer,partner
15116,3522,2366,39,2022-09-14,2,420.61,0.0,841.22,Card,online
15117,9372,2014,36,2023-02-23,1,151.43,0.02,148.4,Card,store
15118,5130,949,32,2023-05-24,1,238.28,0.04,228.75,Cash,marketplace
15119,4654,157,33,2023-06-04,1,625.96,0.0,625.96,Cash,marketplace
15120,,20,42,2024-08-26,1,115.25,0.0,115.25,Card,store
15121,9386,1488,1,2022-04-04,1,347.89,0.04,333.97,Cash,partner
15122,7258,2062,12,2024-05-23,1,226.39,0.14,194.7,Card,marketplace
15123,,1369,38,2024-09-07,1,432.36,0.0,432.36,Card,store
15124,7395,369,12,2023-12-13,2,224.71,0.04,431.44,Bank Transfer,marketplace
15125,7316,2908,7,2022-11-27,1,496.98,0.0,496.98,Bank Transfer,partner
15126,3423,655,19,2023-02-03,2,250.41,0.02,490.8,Cash,partner
15127,10146,539,15,2023-09-07,1,344.6,0.1,310.14,Card,online
15128,6823,2031,49,2024-06-10,1,171.47,0.0,171.47,E-Wallet,store
15129,12267,2302,50,2023-01-21,1,157.21,0.01,155.64,Bank Transfer,store
15130,2681,822,30,2024-04-30,2,91.93,0.13,159.96,E-Wallet,store
15131,2922,1989,20,2024-10-26,1,370.81,0.0,370.81,Cash,partner
15132,528,2710,15,2024-07-25,1,339.08,0.05,322.13,Card,partner
15133,13900,639,11,2024-04-24,1,415.27,0.03,402.81,E-Wallet,online
15134,,1799,20,2022-09-17,2,375.97,0.04,721.86,Cash,online
15135,11569,1783,7,2023-02-13,1,444.36,0.14,382.15,Card,partner
15136,11252,530,46,2024-10-26,1,224.63,0.02,220.14,Card,store
15137,8801,2503,15,2023-12-21,3,307.28,0.03,894.18,E-Wallet,marketplace
15138,8967,2041,21,2022-07-24,1,650.66,0.0,650.66,Card,store
15139,5429,1108,10,2023-09-28,1,36.99,0.03,35.88,Cash,partner
15140,10558,1305,46,2024-01-28,1,240.35,0.0,240.35,Bank Transfer,store
15141,12216,232,48,2022-05-21,1,455.52,0.03,441.85,E-Wallet,partner
15142,2532,2315,49,2022-05-16,1,170.69,0.04,163.86,E-Wallet,store
15143,8149,1977,34,2023-04-14,1,299.06,0.18,245.23,Card,marketplace
15144,8343,545,30,2023-07-12,2,79.98,0.0,159.96,E-Wallet,online
15145,5526,757,1,2024-04-28,1,335.37,0.0,335.37,Cash,partner
15146,10905,548,3,2024-09-16,1,586.5,0.04,563.04,E-Wallet,marketplace
15147,10953,1122,32,2022-12-21,2,226.94,0.0,453.88,Card,partner
15148,9386,1488,1,2023-03-11,3,347.89,0.05,991.49,Card,marketplace
15149,8369,710,32,2023-01-23,3,221.89,0.07,619.07,Bank Transfer,marketplace
15150,,1212,33,2024-07-23,2,599.35,0.0,1198.7,Bank Transfer,store
15151,801,2222,17,2023-12-14,1,107.07,0.0,107.07,Cash,marketplace
15152,10767,763,34,2023-10-05,3,301.01,0.06,848.85,Cash,marketplace
15153,7392,1884,10,2023-07-16,1,37.07,0.0,37.07,Cash,online
15154,10173,1866,24,2024-01-27,1,505.91,0.0,505.91,Bank Transfer,store
15155,,1145,22,2022-08-23,1,148.91,0.02,145.93,Card,online
15156,4992,1090,19,2024-05-03,1,248.96,0.05,236.51,Card,partner
15157,12069,984,15,2023-08-15,1,309.15,0.14,265.87,E-Wallet,store
15158,13030,2610,50,2023-10-28,1,166.11,0.14,142.85,Cash,partner
15159,14699,630,40,2024-03-19,1,519.35,0.07,483.0,Cash,store
15160,12772,484,32,2023-01-05,1,226.31,0.0,226.31,Card,store
15161,2336,229,43,2022-08-08,1,370.16,0.0,370.16,E-Wallet,partner
15162,7752,1968,14,2024-01-22,3,367.85,0.04,1059.41,Card,marketplace
15163,13398,862,12,2023-08-23,1,208.82,0.09,190.03,Card,store
15164,14738,307,42,2023-05-08,1,116.07,0.05,110.27,Cash,partner
15165,5198,2974,28,2024-06-05,1,172.74,0.0,172.74,Bank Transfer,online
15166,12444,765,12,2024-04-21,1,218.19,0.0,218.19,Bank Transfer,store
15167,5821,1148,16,2022-07-19,1,548.31,0.0,548.31,E-Wallet,online
15168,13357,2130,36,2022-04-11,2,154.84,0.05,294.2,E-Wallet,partner
15169,4676,1247,25,2024-02-22,1,577.0,0.04,553.92,Card,online
15170,674,2784,3,2023-08-25,1,582.4,0.0,582.4,Cash,online
15171,1095,1809,1,2024-07-05,1,351.08,0.0,351.08,E-Wallet,marketplace
15172,,583,21,2022-12-03,1,635.5,0.0,635.5,Cash,store
15173,,2432,16,2022-01-30,1,507.28,0.03,492.06,Cash,marketplace
15174,391,437,37,2024-06-05,1,635.44,0.01,629.09,Cash,online
15175,526,306,22,2023-09-06,1,151.8,0.0,151.8,Cash,partner
15176,14290,2491,23,2022-11-02,1,456.33,0.0,456.33,Cash,marketplace
15177,,2055,46,2023-01-29,1,227.19,0.0,227.19,Bank Transfer,store
15178,,618,5,2022-04-28,3,574.93,0.12,1517.82,Cash,marketplace
15179,2229,2608,17,2022-01-15,1,103.72,0.04,99.57,Card,store
15180,6563,421,2,2023-08-08,3,635.66,0.03,1849.77,Bank Transfer,marketplace
15181,11149,2269,24,2024-08-21,2,528.05,0.02,1034.98,Card,partner
15182,13400,2018,2,2023-10-16,2,571.78,0.18,937.72,E-Wallet,store
15183,10917,2175,16,2023-03-20,1,512.75,0.06,481.98,E-Wallet,online
15184,16,1581,17,2022-05-06,1,111.4,0.0,111.4,Card,partner
15185,5708,2454,3,2024-05-26,1,580.47,0.0,580.47,Card,marketplace
15186,9375,1580,17,2024-01-01,1,105.77,0.0,105.77,E-Wallet,online
15187,4257,633,36,2022-05-24,1,171.34,0.02,167.91,Cash,store
15188,5311,684,7,2023-11-24,1,459.74,0.03,445.95,Bank Transfer,marketplace
15189,8523,2074,1,2024-05-07,2,336.38,0.0,672.76,Cash,store
15190,12929,2661,21,2022-03-12,2,622.44,0.0,1244.88,Bank Transfer,partner
15191,4715,987,35,2022-02-17,1,384.46,0.13,334.48,Cash,store
15192,3432,1567,1,2023-02-28,1,351.6,0.0,351.6,Card,partner
15193,8885,601,27,2023-03-26,1,404.5,0.02,396.41,Bank Transfer,marketplace
15194,5655,1684,35,2022-01-16,1,388.3,0.0,388.3,E-Wallet,online
15195,,2901,3,2023-08-04,1,582.1,0.05,553.0,E-Wallet,online
15196,4673,2441,19,2022-04-18,3,262.54,0.04,756.12,Card,marketplace
15197,,1532,25,2022-12-15,3,555.08,0.0,1665.24,E-Wallet,partner
15198,854,924,50,2023-06-19,1,150.5,0.0,150.5,Bank Transfer,online
15199,623,1509,37,2022-12-30,3,688.95,0.1,1860.17,Cash,partner
15200,5867,2038,4,2024-08-12,2,600.59,0.0,1201.18,E-Wallet,store
15201,,1427,34,2023-03-21,1,289.17,0.0,289.17,E-Wallet,marketplace
15202,1015,129,46,2022-01-11,2,227.57,0.02,446.04,Bank Transfer,online
15203,5779,945,1,2024-07-23,1,339.42,0.0,339.42,E-Wallet,online
15204,9230,2557,32,2024-04-09,1,223.37,0.08,205.5,Card,partner
15205,8979,793,34,2022-07-31,1,284.66,0.05,270.43,E-Wallet,online
15206,14802,2225,33,2022-08-10,1,606.41,0.03,588.22,Bank Transfer,marketplace
15207,7879,1800,28,2022-03-20,1,168.72,0.0,168.72,E-Wallet,store
15208,14012,1793,24,2023-07-16,1,546.48,0.07,508.23,Cash,partner
15209,,382,10,2022-02-07,3,33.72,0.0,101.16,Card,partner
15210,6299,1972,5,2023-09-24,1,587.81,0.0,587.81,E-Wallet,store
15211,8102,2866,16,2023-05-13,1,484.34,0.0,484.34,E-Wallet,marketplace
15212,,968,33,2024-08-20,1,599.35,0.0,599.35,E-Wallet,store
15213,7687,1590,36,2024-03-11,1,166.76,0.04,160.09,Bank Transfer,partner
15214,5268,1409,6,2023-09-04,2,623.31,0.09,1134.42,E-Wallet,online
15215,7845,2015,30,2022-04-19,3,81.99,0.01,243.51,E-Wallet,partner
15216,2488,2450,29,2022-03-14,3,20.68,0.02,60.8,Bank Transfer,marketplace
15217,4114,2469,41,2024-02-21,1,472.6,0.0,472.6,Cash,online
15218,,2454,29,2022-03-26,2,21.38,0.06,40.19,Cash,store
15219,,2412,30,2024-01-12,1,83.87,0.14,72.13,E-Wallet,partner
15220,,505,36,2023-05-18,1,156.11,0.01,154.55,Cash,online
15221,264,1361,3,2023-07-01,1,554.69,0.04,532.5,Bank Transfer,partner
15222,11297,2824,24,2023-02-05,1,525.12,0.03,509.37,Card,marketplace
15223,8568,1143,3,2024-09-20,1,600.91,0.12,528.8,Cash,marketplace
15224,12761,1768,49,2023-05-13,2,166.7,0.12,293.39,Cash,store
15225,5860,1980,49,2022-01-16,1,166.54,0.0,166.54,Cash,partner
15226,7371,1794,10,2024-04-30,2,34.94,0.0,69.88,Card,partner
15227,4637,1702,5,2022-09-01,1,555.54,0.0,555.54,Card,store
15228,13046,2661,26,2022-02-14,1,130.66,0.08,120.21,E-Wallet,online
15229,6748,1495,32,2022-05-03,1,239.89,0.02,235.09,Bank Transfer,online
15230,14162,2212,9,2024-01-03,2,410.79,0.0,821.58,Bank Transfer,marketplace
15231,,957,32,2022-05-17,1,227.17,0.02,222.63,E-Wallet,online
15232,12020,158,36,2023-04-05,1,148.56,0.09,135.19,Card,online
15233,11797,2463,35,2023-05-09,3,411.43,0.01,1221.95,E-Wallet,online
15234,13649,1609,21,2023-07-06,1,666.28,0.0,666.28,Bank Transfer,marketplace
